                           count;                counter.set.name;                    counter.name
                             234;                   Mapping_Cache;                            miss
                          329240;                   Mapping_Cache;                             hit
                         1180000;               channel_busy_time;       channel_1-read-background
                         1160000;               channel_busy_time;       channel_0-read-background
                     10117600000;               channel_busy_time;      channel_2-write-foreground
                     10117600000;               channel_busy_time;      channel_1-write-foreground
                         1160000;               channel_busy_time;       channel_2-read-background
                           80000;               channel_busy_time;       channel_3-read-foreground
                     10117400000;               channel_busy_time;      channel_0-write-foreground
                           80000;               channel_busy_time;       channel_0-read-foreground
                         1180000;               channel_busy_time;       channel_3-read-background
                           40000;               channel_busy_time;       channel_2-read-foreground
                     10117400000;               channel_busy_time;      channel_3-write-foreground
                           40000;               channel_busy_time;       channel_1-read-foreground
                             246;                       flash_ops;                         OP_READ
                          202350;                       flash_ops;                        OP_WRITE
                           24576;                         traffic;                            read
                       414412800;                         traffic;                           write
                       260325376;                         traffic;                         discard
                          202350;                     translation;              overwrite-in-cache
                             234;                     translation;             read-trans-for-load
