                           count;                counter.set.name;                    counter.name
                             118;                   Mapping_Cache;                            miss
                           59500;                   Mapping_Cache;                             hit
                       744200000;               channel_busy_time;      channel_4-write-foreground
                          140000;               channel_busy_time;       channel_7-read-background
                       744000000;               channel_busy_time;     channel_11-write-foreground
                       744000000;               channel_busy_time;      channel_8-write-foreground
                          140000;               channel_busy_time;       channel_5-read-background
                           20000;               channel_busy_time;       channel_0-read-foreground
                       744000000;               channel_busy_time;     channel_13-write-foreground
                           40000;               channel_busy_time;      channel_11-read-foreground
                       744200000;               channel_busy_time;      channel_2-write-foreground
                          140000;               channel_busy_time;      channel_15-read-background
                           40000;               channel_busy_time;      channel_14-read-foreground
                          140000;               channel_busy_time;       channel_1-read-background
                          160000;               channel_busy_time;       channel_9-read-background
                       744200000;               channel_busy_time;      channel_3-write-foreground
                           20000;               channel_busy_time;       channel_1-read-foreground
                       744200000;               channel_busy_time;      channel_5-write-foreground
                       744000000;               channel_busy_time;     channel_10-write-foreground
                       744200000;               channel_busy_time;      channel_1-write-foreground
                          160000;               channel_busy_time;       channel_2-read-background
                          140000;               channel_busy_time;      channel_12-read-background
                          140000;               channel_busy_time;      channel_11-read-background
                          140000;               channel_busy_time;      channel_10-read-background
                           40000;               channel_busy_time;      channel_10-read-foreground
                       744000000;               channel_busy_time;     channel_14-write-foreground
                          160000;               channel_busy_time;       channel_4-read-background
                          160000;               channel_busy_time;       channel_3-read-background
                          160000;               channel_busy_time;       channel_8-read-background
                       744000000;               channel_busy_time;      channel_9-write-foreground
                          140000;               channel_busy_time;       channel_6-read-background
                          140000;               channel_busy_time;       channel_0-read-background
                       744000000;               channel_busy_time;      channel_7-write-foreground
                          140000;               channel_busy_time;      channel_13-read-background
                       744000000;               channel_busy_time;     channel_12-write-foreground
                           40000;               channel_busy_time;      channel_15-read-foreground
                       744000000;               channel_busy_time;      channel_6-write-foreground
                          160000;               channel_busy_time;      channel_14-read-background
                       744200000;               channel_busy_time;      channel_0-write-foreground
                       744000000;               channel_busy_time;     channel_15-write-foreground
                             128;                       flash_ops;                         OP_READ
                           59526;                       flash_ops;                        OP_WRITE
                           20480;                         traffic;                            read
                       121909248;                         traffic;                           write
                          167936;                         traffic;                         discard
                           59526;                     translation;              overwrite-in-cache
                             118;                     translation;             read-trans-for-load
